county,locationid,year,dogkill,population,unemployed,medincome,perpoverty,poverty,vtdummy,statedum,state,nvdummy,ctdummy,medummy,ordercount,expenditures,count,county_vcrime,state_vcrime_report,state_vcrime_est,countyid,_merge,black,na,hisp,countlag,explag,minority,kill,stateid,nhdummy,drugest,lb,ub,t,t2,t3,killlag,logexpenditures,logmedincome,logpopulation,logblack,logcounty_vcrime,logminority,logexplag,dogkilllag,changecount,changecountdog,meancount,meancountdog
Humbolt,3208,2012,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,65,607,3675,0,0,4347,0,3,0,10.8400001525879,,,7,49,343,0,0,,,4.18965482711792,,8.37724113464356,0,0,0,0,0.125,0
Humbolt,3208,2013,0,,,,,0,0,4,Nevada,1,0,0,1,658000,1,,,,,1,65,607,3675,0,0,4347,1,3,0,9.53999996185303,,,8,64,512,0,13.3969621658325,,,4.18965482711792,,8.37724113464356,0,0,1,0,0.125,0
Lander,3209,2006,0,,,,,,0,4,Nevada,1,0,0,0,0,0,43,987,18508,17,3,60,220,1249,0,0,1529,0,3,0,,,,1,1,1,0,0,,,4.11087369918823,3.78418970108032,7.33236932754517,,,,,0.125,0
Lander,3209,2007,0,,,,,,0,4,Nevada,1,0,0,0,0,0,,890,19257,17,3,60,220,1249,0,0,1529,0,3,0,,,,2,4,8,0,0,,,4.11087369918823,,7.33236932754517,0,0,0,0,0.125,0
Lander,3209,2008,0,,,,,,0,4,Nevada,1,0,0,3,414,0,49,986,18837,17,3,60,220,1249,0,0,1529,0,3,0,9.73999977111816,8,11.8000001907349,3,9,27,0,6.02827835083008,,,4.11087369918823,3.91202306747437,7.33236932754517,0,0,0,0,0.125,0
Lander,3209,2009,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,23,873,18559,17,3,60,220,1249,0,414,1529,0,3,0,9.52000045776367,7.84999990463257,11.5,4,16,64,0,0,,,4.11087369918823,3.178053855896,7.33236932754517,6.02827835083008,0,0,0,0.125,0
Lander,3209,2010,0,,,,,0,0,4,Nevada,1,0,0,0,0,1,43,1130,17841,17,3,60,220,1249,0,0,1529,1,3,0,9.75,7.94999980926514,11.8900003433228,5,25,125,0,0,,,4.11087369918823,3.78418970108032,7.33236932754517,0,0,1,0,0.125,0
Lander,3209,2011,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,60,220,1249,1,0,1529,0,3,0,11.0500001907349,9.06999969482422,13.3999996185303,6,36,216,1,0,,,4.11087369918823,,7.33236932754517,0,0,-1,0,0.125,0
Lander,3209,2012,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,60,220,1249,0,0,1529,0,3,0,10.8400001525879,,,7,49,343,0,0,,,4.11087369918823,,7.33236932754517,0,0,0,0,0.125,0
Lander,3209,2013,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,60,220,1249,0,0,1529,0,3,0,9.53999996185303,,,8,64,512,0,0,,,4.11087369918823,,7.33236932754517,0,0,0,0,0.125,0
Lincoln,3210,2006,0,,,,,,0,4,Nevada,1,0,0,0,0,0,4,987,18508,18,3,182,163,220,0,0,565,0,3,0,,,,1,1,1,0,0,,,5.20948600769043,1.60943794250488,6.33682584762573,,,,,0,0
Lincoln,3210,2006,0,,,,,,0,4,Nevada,1,0,0,0,0,0,11,191,1526,18,3,182,163,220,0,0,565,0,3,0,,,,2,4,8,0,0,,,5.20948600769043,2.4849066734314,6.33682584762573,0,,0,0,0,0
Lincoln,3210,2007,0,,,,,,0,4,Nevada,1,0,0,0,0,0,16,192,1554,18,3,182,163,220,0,0,565,0,3,0,,,,4,16,64,0,0,,,5.20948600769043,2.83321332931519,6.33682584762573,0,0,0,0,0,0
Lincoln,3210,2007,0,,,,,,0,4,Nevada,1,0,0,0,0,0,2,890,19257,18,3,182,163,220,0,0,565,0,3,0,,,,3,9,27,0,0,,,5.20948600769043,1.0986123085022,6.33682584762573,0,0,0,0,0,0
Lincoln,3210,2008,0,,,,,,0,4,Nevada,1,0,0,4,13587.7197265625,0,13,193,1547,18,3,182,163,220,0,0,565,0,3,0,9.73999977111816,8,11.8000001907349,5,25,125,0,9.51699542999268,,,5.20948600769043,2.63905739784241,6.33682584762573,0,0,0,0,0,0
Lincoln,3210,2008,0,,,,,,0,4,Nevada,1,0,0,4,13587.7197265625,0,6,986,18837,18,3,182,163,220,0,0,565,0,3,0,9.73999977111816,8,11.8000001907349,6,36,216,0,9.51699542999268,,,5.20948600769043,1.94591009616852,6.33682584762573,9.51699542999268,0,0,0,0,0
Lincoln,3210,2009,0,,,,,0,0,4,Nevada,1,0,0,5,600,0,12,219,1579,18,3,182,163,220,0,13587.7197265625,565,0,3,0,9.52000045776367,7.84999990463257,11.5,8,64,512,0,6.39859485626221,,,5.20948600769043,2.56494927406311,6.33682584762573,6.39859485626221,0,0,0,0,0
Lincoln,3210,2009,0,,,,,0,0,4,Nevada,1,0,0,5,600,0,2,873,18559,18,3,182,163,220,0,13587.7197265625,565,0,3,0,9.52000045776367,7.84999990463257,11.5,7,49,343,0,6.39859485626221,,,5.20948600769043,1.0986123085022,6.33682584762573,9.51699542999268,0,0,0,0,0
Lincoln,3210,2010,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,7,1130,17841,18,3,182,163,220,0,600,565,0,3,0,9.75,7.94999980926514,11.8900003433228,10,100,1000,0,0,,,5.20948600769043,2.0794415473938,6.33682584762573,0,0,0,0,0,0
Lincoln,3210,2010,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,18,203,1621,18,3,182,163,220,0,600,565,0,3,0,9.75,7.94999980926514,11.8900003433228,9,81,729,0,0,,,5.20948600769043,2.94443893432617,6.33682584762573,6.39859485626221,0,0,0,0,0
Lincoln,3210,2011,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,182,163,220,0,0,565,0,3,0,11.0500001907349,9.06999969482422,13.3999996185303,11,121,1331,0,0,,,5.20948600769043,,6.33682584762573,0,0,0,0,0,0
Lincoln,3210,2012,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,182,163,220,0,0,565,0,3,0,10.8400001525879,,,12,144,1728,0,0,,,5.20948600769043,,6.33682584762573,0,0,0,0,0,0
Lincoln,3210,2013,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,182,163,220,0,0,565,0,3,0,9.53999996185303,,,13,169,2197,0,0,,,5.20948600769043,,6.33682584762573,0,0,0,0,0,0
Lyon,3211,2006,0,,,,,,0,4,Nevada,1,0,0,0,0,0,85,987,18508,19,3,447,964,7456,0,0,8867,0,3,0,,,,1,1,1,0,0,,,6.10479307174683,4.45434713363647,9.09009170532227,,,,,0.125,0
Lyon,3211,2007,0,,,,,,0,4,Nevada,1,0,0,0,0,0,84,890,19257,19,3,447,964,7456,0,0,8867,0,3,0,,,,2,4,8,0,0,,,6.10479307174683,4.44265127182007,9.09009170532227,0,0,0,0,0.125,0
Lyon,3211,2008,0,,,,,,0,4,Nevada,1,0,0,0,0,0,83,986,18837,19,3,447,964,7456,0,0,8867,0,3,0,9.73999977111816,8,11.8000001907349,3,9,27,0,0,,,6.10479307174683,4.43081665039063,9.09009170532227,0,0,0,0,0.125,0
Lyon,3211,2009,0,40946,3783,49886,0.136999994516373,5609.60205078125,0,4,Nevada,1,0,0,0,0,0,111,873,18559,19,3,447,964,7456,0,0,8867,0,3,0,9.52000045776367,7.84999990463257,11.5,4,16,64,0,0,10.8174953460693,10.6200094223022,6.10479307174683,4.71849870681763,9.09009170532227,0,0,0,0,0.125,0
Lyon,3211,2010,0,40120,3567,47518,0.116999998688698,4694.0400390625,0,4,Nevada,1,0,0,0,0,0,95,1130,17841,19,3,447,964,7456,0,0,8867,0,3,0,9.75,7.94999980926514,11.8900003433228,5,25,125,0,0,10.7688636779785,10.599630355835,6.10479307174683,4.5643482208252,9.09009170532227,0,0,0,0,0.125,0
Lyon,3211,2011,0,40785,4311,45203,0.141000002622604,5750.68505859375,0,4,Nevada,1,0,0,8,97292,0,,,,,1,447,964,7456,0,0,8867,0,3,0,11.0500001907349,9.06999969482422,13.3999996185303,6,36,216,0,11.4854822158813,10.718918800354,10.6160697937012,6.10479307174683,,9.09009170532227,0,0,0,0,0.125,0
Lyon,3211,2012,0,40747,4304,44186,0.17399999499321,7089.97802734375,0,4,Nevada,1,0,0,381,358342.4375,0,,,,,1,447,964,7456,0,97292,8867,0,3,0,10.8400001525879,,,7,49,343,0,12.7892475128174,10.6961631774902,10.6151371002197,6.10479307174683,,9.09009170532227,11.4854822158813,0,0,0,0.125,0
Lyon,3211,2013,0,40764,3764,43920,0.190999999642372,7785.923828125,0,4,Nevada,1,0,0,470,57023.078125,1,,,,,1,447,964,7456,0,358342.4375,8867,1,3,0,9.53999996185303,,,8,64,512,0,10.951229095459,10.6901254653931,10.6155548095703,6.10479307174683,,9.09009170532227,12.7892475128174,0,1,0,0.125,0
Mineral,3212,2006,0,,,,,,0,4,Nevada,1,0,0,0,0,1,7,987,18508,21,3,112,466,408,0,0,986,1,3,0,,,,1,1,1,0,0,,,4.72738790512085,2.0794415473938,6.8936562538147,,,,,0.25,0
Mineral,3212,2007,0,,,,,,0,4,Nevada,1,0,0,0,0,0,15,890,19257,21,3,112,466,408,1,0,986,0,3,0,,,,2,4,8,1,0,,,4.72738790512085,2.7725887298584,6.8936562538147,0,0,-1,0,0.25,0
Mineral,3212,2008,0,,,,,,0,4,Nevada,1,0,0,0,0,1,15,986,18837,21,3,112,466,408,0,0,986,1,3,0,9.73999977111816,8,11.8000001907349,3,9,27,0,0,,,4.72738790512085,2.7725887298584,6.8936562538147,0,0,1,0,0.25,0
Mineral,3212,2009,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,32,873,18559,21,3,112,466,408,1,0,986,0,3,0,9.52000045776367,7.84999990463257,11.5,4,16,64,1,0,,,4.72738790512085,3.49650764465332,6.8936562538147,0,0,-1,0,0.25,0
Mineral,3212,2010,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,22,1130,17841,21,3,112,466,408,0,0,986,0,3,0,9.75,7.94999980926514,11.8900003433228,5,25,125,0,0,,,4.72738790512085,3.13549423217773,6.8936562538147,0,0,0,0,0.25,0
Mineral,3212,2011,0,,,,,0,0,4,Nevada,1,0,0,4,1312,0,,,,,1,112,466,408,0,0,986,0,3,0,11.0500001907349,9.06999969482422,13.3999996185303,6,36,216,0,7.18006992340088,,,4.72738790512085,,6.8936562538147,0,0,0,0,0.25,0
Mineral,3212,2012,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,112,466,408,0,1312,986,0,3,0,10.8400001525879,,,7,49,343,0,0,,,4.72738790512085,,6.8936562538147,7.18006992340088,0,0,0,0.25,0
Mineral,3212,2013,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,112,466,408,0,0,986,0,3,0,9.53999996185303,,,8,64,512,0,0,,,4.72738790512085,,6.8936562538147,0,0,0,0,0.25,0
Nye,3213,2006,0,,,,,,0,4,Nevada,1,0,0,22,10978,0,124,987,18508,22,3,998,851,5759,0,0,7608,0,3,0,,,,1,1,1,0,9.30373954772949,,,6.90675497055054,4.82831382751465,8.93695545196533,,,,,0.125,0
Nye,3213,2007,0,,,,,,0,4,Nevada,1,0,0,1,65070,0,117,890,19257,22,3,998,851,5759,0,10978,7608,0,3,0,,,,2,4,8,0,11.083233833313,,,6.90675497055054,4.77068471908569,8.93695545196533,9.30373954772949,0,0,0,0.125,0
Nye,3213,2008,0,,,,,,0,4,Nevada,1,0,0,61,366241.125,0,124,986,18837,22,3,998,851,5759,0,65070,7608,0,3,0,9.73999977111816,8,11.8000001907349,3,9,27,0,12.8110504150391,,,6.90675497055054,4.82831382751465,8.93695545196533,11.083233833313,0,0,0,0.125,0
Nye,3213,2009,0,35727,2835,39838,0.187999993562698,6716.67578125,0,4,Nevada,1,0,0,0,0,0,,873,18559,22,3,998,851,5759,0,366241.125,7608,0,3,0,9.52000045776367,7.84999990463257,11.5,4,16,64,0,0,10.5925769805908,10.4836616516113,6.90675497055054,,8.93695545196533,12.8110504150391,0,0,0,0.125,0
Nye,3213,2010,0,36173,3241,35372,0.215000003576279,7777.19482421875,0,4,Nevada,1,0,0,0,0,1,334,1130,17841,22,3,998,851,5759,0,0,7608,1,3,0,9.75,7.94999980926514,11.8900003433228,5,25,125,0,0,10.4736757278442,10.4960680007935,6.90675497055054,5.8141303062439,8.93695545196533,0,0,1,0,0.125,0
Nye,3213,2011,0,36175,2892,38541,0.200000002980232,7235,0,4,Nevada,1,0,0,0,0,0,,,,,1,998,851,5759,1,0,7608,0,3,0,11.0500001907349,9.06999969482422,13.3999996185303,6,36,216,1,0,10.5594778060913,10.4961233139038,6.90675497055054,,8.93695545196533,0,0,-1,0,0.125,0
Nye,3213,2012,0,35873,2873,40022,0.194999992847443,6995.23486328125,0,4,Nevada,1,0,0,0,0,0,,,,,1,998,851,5759,0,0,7608,0,3,0,10.8400001525879,,,7,49,343,0,0,10.5971841812134,10.4877405166626,6.90675497055054,,8.93695545196533,0,0,0,0,0.125,0
Nye,3213,2013,0,35671,2639,41653,0.162000000476837,5778.7021484375,0,4,Nevada,1,0,0,0,0,0,,,,,1,998,851,5759,0,0,7608,0,3,0,9.53999996185303,,,8,64,512,0,0,10.6371288299561,10.4820928573608,6.90675497055054,,8.93695545196533,0,0,0,0,0.125,0
Pershing,3214,2006,0,,,,,,0,4,Nevada,1,0,0,3,1497,1,73,987,18508,25,3,320,119,1414,0,0,1853,1,3,0,,,,1,1,1,0,7.31188631057739,,,5.7714409828186,4.30406522750855,7.52456140518189,,,,,0.25,0
Pershing,3214,2007,0,,,,,,0,4,Nevada,1,0,0,0,0,0,38,890,19257,25,3,320,119,1414,1,1497,1853,0,3,0,,,,2,4,8,1,0,,,5.7714409828186,3.66356158256531,7.52456140518189,7.31188631057739,0,-1,0,0.25,0
Pershing,3214,2008,0,,,,,,0,4,Nevada,1,0,0,0,0,0,33,986,18837,25,3,320,119,1414,0,0,1853,0,3,0,9.73999977111816,8,11.8000001907349,3,9,27,0,0,,,5.7714409828186,3.52636051177979,7.52456140518189,0,0,0,0,0.25,0
Pershing,3214,2009,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,20,873,18559,25,3,320,119,1414,0,0,1853,0,3,0,9.52000045776367,7.84999990463257,11.5,4,16,64,0,0,,,5.7714409828186,3.04452252388001,7.52456140518189,0,0,0,0,0.25,0
Pershing,3214,2010,0,,,,,0,0,4,Nevada,1,0,0,0,0,1,25,1130,17841,25,3,320,119,1414,0,0,1853,1,3,0,9.75,7.94999980926514,11.8900003433228,5,25,125,0,0,,,5.7714409828186,3.25809645652771,7.52456140518189,0,0,1,0,0.25,0
Pershing,3214,2011,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,320,119,1414,1,0,1853,0,3,0,11.0500001907349,9.06999969482422,13.3999996185303,6,36,216,1,0,,,5.7714409828186,,7.52456140518189,0,0,-1,0,0.25,0
Pershing,3214,2012,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,320,119,1414,0,0,1853,0,3,0,10.8400001525879,,,7,49,343,0,0,,,5.7714409828186,,7.52456140518189,0,0,0,0,0.25,0
Pershing,3214,2013,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,320,119,1414,0,0,1853,0,3,0,9.53999996185303,,,8,64,512,0,0,,,5.7714409828186,,7.52456140518189,0,0,0,0,0.25,0
Storey,3215,2006,0,,,,,,0,4,Nevada,1,0,0,0,0,0,0,987,,30,3,0,69,264,0,0,333,0,3,0,,,,1,1,1,0,0,,,0,0,5.80814266204834,,,,,0,0
Storey,3215,2007,0,,,,,,0,4,Nevada,1,0,0,0,0,0,,890,19257,30,3,0,69,264,0,0,333,0,3,0,,,,2,4,8,0,0,,,0,,5.80814266204834,0,0,0,0,0,0
Storey,3215,2008,0,,,,,,0,4,Nevada,1,0,0,0,0,0,12,986,18837,30,3,0,69,264,0,0,333,0,3,0,9.73999977111816,8,11.8000001907349,3,9,27,0,0,,,0,2.56494927406311,5.80814266204834,0,0,0,0,0,0
Storey,3215,2009,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,7,873,18559,30,3,0,69,264,0,0,333,0,3,0,9.52000045776367,7.84999990463257,11.5,4,16,64,0,0,,,0,2.0794415473938,5.80814266204834,0,0,0,0,0,0
Storey,3215,2010,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,5,1130,17841,30,3,0,69,264,0,0,333,0,3,0,9.75,7.94999980926514,11.8900003433228,5,25,125,0,0,,,0,1.7917594909668,5.80814266204834,0,0,0,0,0,0
Storey,3215,2011,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,0,69,264,0,0,333,0,3,0,11.0500001907349,9.06999969482422,13.3999996185303,6,36,216,0,0,,,0,,5.80814266204834,0,0,0,0,0,0
Storey,3215,2012,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,0,69,264,0,0,333,0,3,0,10.8400001525879,,,7,49,343,0,0,,,0,,5.80814266204834,0,0,0,0,0,0
Storey,3215,2013,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,0,69,264,0,0,333,0,3,0,9.53999996185303,,,8,64,512,0,0,,,0,,5.80814266204834,0,0,0,0,0,0
Washoe,3216,2006,0,,,,,,0,4,Nevada,1,0,0,14,6986,3,199,987,18508,33,3,9430,5915,88667,3,0,104012,1,3,0,,,,1,1,1,1,8.851806640625,,,9.15175724029541,5.29831743240356,11.5522613525391,,,,,2.375,0
Washoe,3216,2007,0,,,,,,0,4,Nevada,1,0,0,0,0,1,208,890,19257,33,3,9430,5915,88667,3,6986,104012,1,3,0,,,,2,4,8,1,0,,,9.15175724029541,5.3423342704773,11.5522613525391,8.851806640625,0,-2,0,2.375,0
Washoe,3216,2008,0,,,,,,0,4,Nevada,1,0,0,106,50481,3,239,986,18837,33,3,9430,5915,88667,1,0,104012,1,3,0,9.73999977111816,8,11.8000001907349,3,9,27,1,10.8293724060059,,,9.15175724029541,5.48063898086548,11.5522613525391,0,0,2,0,2.375,0
Washoe,3216,2009,0,320554,16775,55227,0.125,40069.25,0,4,Nevada,1,0,0,5,208947.8125,2,265,873,18559,33,3,9430,5915,88667,3,50481,104012,1,3,0,9.52000045776367,7.84999990463257,11.5,4,16,64,1,12.2498445510864,10.919207572937,12.6778059005737,9.15175724029541,5.58349609375,11.5522613525391,10.8293724060059,0,-1,0,2.375,0
Washoe,3216,2010,0,329801,23764,53856,0.143999993801117,47491.34375,0,4,Nevada,1,0,0,15,2580.75,2,232,1130,17841,33,3,9430,5915,88667,2,208947.8125,104012,1,3,0,9.75,7.94999980926514,11.8900003433228,5,25,125,1,7.85622262954712,10.8940687179565,12.706244468689,9.15175724029541,5.4510383605957,11.5522613525391,12.2498445510864,0,0,0,2.375,0
Washoe,3216,2011,0,334009,26431,52243,0.142000004649162,47429.27734375,0,4,Nevada,1,0,0,103,237027.09375,2,,,,,1,9430,5915,88667,2,2580.75,104012,1,3,0,11.0500001907349,9.06999969482422,13.3999996185303,6,36,216,1,12.3759336471558,10.8636608123779,12.7189235687256,9.15175724029541,,11.5522613525391,7.85622262954712,0,0,0,2.375,0
Washoe,3216,2012,0,337953,26699,50916,0.158999994397163,53734.52734375,0,4,Nevada,1,0,0,3054,590928.5625,2,,,,,1,9430,5915,88667,2,237027.09375,104012,1,3,0,10.8400001525879,,,7,49,343,1,13.2894525527954,10.8379325866699,12.7306623458862,9.15175724029541,,11.5522613525391,12.3759336471558,0,0,0,2.375,0
Washoe,3216,2013,0,342401,23465,51788,0.156000003218651,53414.5546875,0,4,Nevada,1,0,0,1085,210838.0625,4,,,,,1,9430,5915,88667,2,590928.5625,104012,1,3,0,9.53999996185303,,,8,64,512,1,12.2588500976563,10.8549137115479,12.7437381744385,9.15175724029541,,11.5522613525391,13.2894525527954,0,2,0,2.375,0
White Pine,3217,2006,0,,,,,,0,4,Nevada,1,0,0,0,0,0,39,987,18508,34,3,56,501,1193,0,0,1750,0,3,0,,,,1,1,1,0,0,,,4.04305124282837,3.68887948989868,7.46737098693848,,,,,0,0
White Pine,3217,2007,0,,,,,,0,4,Nevada,1,0,0,0,0,0,13,890,19257,34,3,56,501,1193,0,0,1750,0,3,0,,,,2,4,8,0,0,,,4.04305124282837,2.63905739784241,7.46737098693848,0,0,0,0,0,0
White Pine,3217,2008,0,,,,,,0,4,Nevada,1,0,0,2,13311.7197265625,0,20,986,18837,34,3,56,501,1193,0,0,1750,0,3,0,9.73999977111816,8,11.8000001907349,3,9,27,0,9.49647521972656,,,4.04305124282837,3.04452252388001,7.46737098693848,0,0,0,0,0,0
White Pine,3217,2009,0,,,,,,0,4,Nevada,1,0,0,0,0,0,14,873,18559,34,3,56,501,1193,0,13311.7197265625,1750,0,3,0,9.52000045776367,7.84999990463257,11.5,4,16,64,0,0,,,4.04305124282837,2.70805025100708,7.46737098693848,9.49647521972656,0,0,0,0,0
White Pine,3217,2010,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,33,1130,17841,34,3,56,501,1193,0,0,1750,0,3,0,9.75,7.94999980926514,11.8900003433228,5,25,125,0,0,,,4.04305124282837,3.52636051177979,7.46737098693848,0,0,0,0,0,0
White Pine,3217,2011,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,56,501,1193,0,0,1750,0,3,0,11.0500001907349,9.06999969482422,13.3999996185303,6,36,216,0,0,,,4.04305124282837,,7.46737098693848,0,0,0,0,0,0
White Pine,3217,2012,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,56,501,1193,0,0,1750,0,3,0,10.8400001525879,,,7,49,343,0,0,,,4.04305124282837,,7.46737098693848,0,0,0,0,0,0
White Pine,3217,2013,0,,,,,0,0,4,Nevada,1,0,0,0,0,0,,,,,1,56,501,1193,0,0,1750,0,3,0,9.53999996185303,,,8,64,512,0,0,,,4.04305124282837,,7.46737098693848,0,0,0,0,0,0
Addison,5001,2006,0,,,,,0,1,3,"",0,0,0,1,138,0,,,,,1,325,93,661,0,0,,0,4,1,,,,1,1,1,0,4.93447399139404,,,5.7868971824646,,,,,,,0.25,0
Addison,5001,2007,0,29727,732,53475,0.120999999344349,3596.96704101563,1,3,"",0,0,0,0,0,0,,,,,1,325,93,661,0,138,,0,4,1,,,,2,4,8,0,0,10.8869695663452,10.2998113632202,5.7868971824646,,,4.93447399139404,0,0,0,0.25,0
Addison,5001,2008,0,30046,741,56529,0.103000000119209,3094.73803710938,1,3,"",0,0,0,4,552,0,,,,,1,325,93,661,0,0,,0,4,1,12.3599996566772,10.4300003051758,14.5900001525879,3,9,27,0,6.31535816192627,10.9425086975098,10.3104848861694,5.7868971824646,,,0,0,0,0,0.25,0
Addison,5001,2009,0,30361,1083,55558,0.103000000119209,3127.18310546875,1,3,"",0,0,0,0,0,0,,,,,1,325,93,661,0,552,,0,4,1,13.8199996948242,11.8199996948242,16.0900001525879,4,16,64,0,0,10.9251823425293,10.3209142684937,5.7868971824646,,,6.31535816192627,0,0,0,0.25,0
Addison,5001,2010,0,30477,1434,54826,0.108000002801418,3291.51611328125,1,3,"",0,0,0,0,0,0,,,,,1,325,93,661,0,0,,0,4,1,15.2799997329712,13.1800003051758,17.6399993896484,5,25,125,0,0,10.911919593811,10.324728012085,5.7868971824646,,,0,0,0,0,0.25,0
Addison,5001,2011,0,30400,1690,55522,0.11599999666214,3526.39990234375,1,3,"",0,0,0,0,0,1,,,,,1,325,93,661,0,0,,1,4,1,14.0200004577637,12.1099996566772,16.1700000762939,6,36,216,0,0,10.9245347976685,10.3221979141235,5.7868971824646,,,0,0,1,0,0.25,0
Addison,5001,2012,0,30411,1570,57335,0.116999998688698,3558.0869140625,1,3,"",0,0,0,0,0,1,,,,,1,325,93,661,1,0,,1,4,1,12.5900001525879,,,7,49,343,1,0,10.9566669464111,10.3225593566895,5.7868971824646,,,0,0,0,0,0.25,0
Addison,5001,2013,0,30574,1304,58284,0.104999996721745,3210.27001953125,1,3,"",0,0,0,2,998,0,,,,,1,325,93,661,1,0,,0,4,1,14.6199998855591,,,8,64,512,1,6.90675497055054,10.9730825424194,10.3279056549072,5.7868971824646,,,0,0,-1,0,0.25,0
Bennington,5002,2006,0,,,,,0,1,3,"",0,0,0,2,276,0,,,,,1,174,26,537,0,0,,0,4,1,,,,1,1,1,0,5.6240177154541,,,5.16478586196899,,,,,,,0,0.125
Bennington,5002,2007,0,30167,906,45579,0.0890000015497208,2684.86303710938,1,3,"",0,0,0,0,0,0,,,,,1,174,26,537,0,276,,0,4,1,,,,2,4,8,0,0,10.7272024154663,10.3145036697388,5.16478586196899,,,5.6240177154541,0,0,0,0,0.125
Bennington,5002,2008,0,30218,721,47497,0.101000003516674,3052.01806640625,1,3,"",0,0,0,2,276,0,,,,,1,174,26,537,0,0,,0,4,1,12.3599996566772,10.4300003051758,14.5900001525879,3,9,27,0,5.6240177154541,10.76842212677,10.3161926269531,5.16478586196899,,,0,0,0,0,0,0.125
Bennington,5002,2009,0,30181,1102,44582,0.11599999666214,3500.99609375,1,3,"",0,0,0,0,0,0,,,,,1,174,26,537,0,276,,0,4,1,13.8199996948242,11.8199996948242,16.0900001525879,4,16,64,0,0,10.7050857543945,10.3149681091309,5.16478586196899,,,5.6240177154541,0,0,0,0,0.125
Bennington,5002,2010,0,30669,1517,45968,0.127000004053116,3894.962890625,1,3,"",0,0,0,0,0,0,,,,,1,174,26,537,0,0,,0,4,1,15.2799997329712,13.1800003051758,17.6399993896484,5,25,125,0,0,10.7357006072998,10.3310079574585,5.16478586196899,,,0,0,0,0,0,0.125
Bennington,5002,2011,0,30603,1752,48778,0.128999993205071,3947.787109375,1,3,"",0,0,0,1,47989,0,,,,,1,174,26,537,0,0,,0,4,1,14.0200004577637,12.1099996566772,16.1700000762939,6,36,216,0,10.7787475585938,10.7950344085693,10.3288536071777,5.16478586196899,,,0,0,0,0,0,0.125
Bennington,5002,2012,1,30646,1555,51223,0.133000001311302,4075.91796875,1,3,"",0,0,0,12,162185,0,,,,,1,174,26,537,0,47989,,0,4,1,12.5900001525879,,,7,49,343,0,11.9964990615845,10.8439435958862,10.3302574157715,5.16478586196899,,,10.7787475585938,0,0,1,0,0.125
Bennington,5002,2013,0,30376,1257,49343,0.14300000667572,4343.76806640625,1,3,"",0,0,0,3,45877.140625,0,,,,,1,174,26,537,0,162185,,0,4,1,14.6199998855591,,,8,64,512,0,10.7337436676025,10.8065509796143,10.3214082717896,5.16478586196899,,,11.9964990615845,1,0,-1,0,0.125
Caledonia,5003,2006,0,,,,,0,1,3,"",0,0,0,0,0,0,,,,,1,178,121,323,0,0,,0,4,1,,,,1,1,1,0,0,,,5.18738603591919,,,,,,,0,0
Caledonia,5003,2007,0,24945,965,38707,0.146999999880791,3666.9150390625,1,3,"",0,0,0,2,276,0,,,,,1,178,121,323,0,0,,0,4,1,,,,2,4,8,0,5.6240177154541,10.5637760162354,10.1244287490845,5.18738603591919,,,0,0,0,0,0,0
Caledonia,5003,2008,0,24942,865,41464,0.123000003397465,3067.86596679688,1,3,"",0,0,0,3,414,0,,,,,1,178,121,323,0,276,,0,4,1,12.3599996566772,10.4300003051758,14.5900001525879,3,9,27,0,6.02827835083008,10.6325807571411,10.1243085861206,5.18738603591919,,,5.6240177154541,0,0,0,0,0
Caledonia,5003,2009,0,24566,1085,42521,0.140000000596046,3439.23999023438,1,3,"",0,0,0,0,0,0,,,,,1,178,121,323,0,414,,0,4,1,13.8199996948242,11.8199996948242,16.0900001525879,4,16,64,0,0,10.6577529907227,10.1091184616089,5.18738603591919,,,6.02827835083008,0,0,0,0,0
