,idvar,year,X,countryname,ccode,gdppercap,population,LoTPoliceCriminal,LoTPoliceDissident,LoTPoliceMarginalized,LoTPoliceStateAgent,LoTPrisonCriminal,LoTPrisonDissident,LoTPrisonMarginalized,LoTPrisonStateAgent,LoTMilitaryCriminal,LoTMilitaryDissident,LoTMilitaryMarginalized,LoTMilitaryStateAgent,LoTIntelligenceCriminal,LoTIntelligenceDissident,LoTIntelligenceMarginalized,LoTIntelligenceStateAgent,LoTImmigrationCriminal,LoTImmigrationDissident,LoTImmigrationMarginalized,LoTImmigrationStateAgent,LoTParamilitaryCriminal,LoTParamilitaryDissident,LoTParamilitaryMarginalized,LoTParamilitaryStateAgent,RstrctAccess,uds.mean,uds.sd,uds.median,uds.025,uds.975,polity2,xconst,parreg,parcomp,exconst,bornyear,endyear,democracy,agedem,agereg,polityDemoc,cyear,lotPolCri,lotPolDis,lotPolMar,lotPolSA,lotPriCri,lotPriDis,lotPriMar,lotPriSA,lotMilCri,lotMilDis,lotMilMar,lotMilSA,lotIntCri,lotIntDis,lotIntMar,lotIntSA,lotImmCri,lotImmDis,lotImmMar,lotImmSA,lotParCri,lotParDis,lotParMar,lotParSA,codingstart,COWcode,v2x_polyarchy,v2x_api,v2x_mpi,v2x_jucon,CIRI,UNCTRY,POLITY,INJUD
482,371,2003,471,Armenia,ARM,924.4640098,3036420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31048765,0.191170787,0.30669037,-0.057558953,0.687261859,5,5,2,3,5,1991,2008,1,13,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,371,0.3772297,0.651573048,0.102886352,0.22261709,122,51,371,1
483,371,2004,472,Armenia,ARM,1181.968445,3025982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267119245,0.187995173,0.2626681,-0.093848725,0.638276357,5,5,2,3,5,1991,2008,1,14,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,371,0.373657098,0.648316866,0.098997331,0.227000862,122,51,371,1
484,371,2005,473,Armenia,ARM,1625.407769,3014917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265579169,0.187194196,0.264748717,-0.099048862,0.633525743,5,5,2,3,5,1991,2008,1,15,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,371,0.375510029,0.651455928,0.09956413,0.227000862,122,51,371,0
485,372,1995,474,Georgia,GEO,569.0181381,4734000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042533232,0.166153638,0.043172848,-0.280627684,0.357080315,5,5,3,4,5,1991,2008,0,5,5,0,-5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.393968073,0.668426891,0.119509256,0.351275116,296,268,372,0
486,372,1996,475,Georgia,GEO,670.4611048,4616100,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073897842,0.160635247,0.075674559,-0.248228055,0.387723414,5,5,3,4,5,1991,2008,0,6,6,0,-4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.414967032,0.689537369,0.140396695,0.42756027,296,268,372,0
487,372,1997,476,Georgia,GEO,774.6802033,4531600,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114129882,0.161401567,0.117816841,-0.205638669,0.425604207,5,5,3,4,5,1991,2008,0,7,7,0,-3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.413694358,0.68840207,0.138986646,0.42756027,296,268,372,0
488,372,1998,477,Georgia,GEO,805.2726845,4487300,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117015451,0.160173474,0.118780687,-0.202540842,0.427893981,5,5,3,4,5,1991,2008,0,8,8,0,-2,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.417451209,0.692147975,0.142754444,0.457281947,296,268,372,0
489,372,1999,478,Georgia,GEO,628.8656516,4452500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06329954,0.185233496,0.067068579,-0.307669562,0.41993348,5,5,3,4,5,1991,2008,0,9,9,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.402899404,0.682155291,0.123643518,0.457281947,296,268,372,0
490,372,2000,479,Georgia,GEO,691.9977101,4418300,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047088805,0.165121937,-0.046898328,-0.378335537,0.273056495,5,5,2,3,5,1991,2008,0,10,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.409459547,0.690860746,0.128058347,0.431236863,296,268,372,1
491,372,2001,480,Georgia,GEO,733.9704142,4386400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010241254,0.187902469,0.013364074,-0.352883729,0.371053252,5,5,2,3,5,1991,2008,0,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.414802142,0.700207507,0.129396778,0.431236863,296,268,372,1
492,372,2002,481,Georgia,GEO,779.3845935,4357000,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01211883,0.189013351,0.014439391,-0.36218277,0.379546296,5,5,2,3,5,1991,2008,0,12,12,0,2,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.416394506,0.699663182,0.13312583,0.431236863,296,268,372,1
493,372,2003,482,Georgia,GEO,928.0108227,4301000,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011577235,0.188204567,0.01362657,-0.357263013,0.372323009,5,5,2,3,5,1991,2008,0,13,13,0,3,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.411659848,0.696474897,0.126844798,0.431236863,296,268,372,1
494,372,2004,483,Georgia,GEO,1207.367228,4245000,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294668583,0.187881111,0.292870788,-0.067225969,0.674956041,7,5,2,4,5,1991,2008,1,1,1,1,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.60256869,0.810487969,0.394649412,0.423161983,296,268,372,1
495,372,2005,484,Georgia,GEO,1530.057521,4190000,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337466494,0.192982994,0.33041537,-0.025345889,0.72669958,7,5,2,4,5,1991,2008,1,2,2,1,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,372,0.624467424,0.820406472,0.428528377,0.496566594,296,268,372,0
496,373,1995,485,Azerbaijan,AZE,397.1981161,7685000,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.784558024,0.219955198,-0.783336788,-1.224162435,-0.364993368,-6,2,3,2,2,1991,2008,0,5,5,0,-5,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.272724217,0.508699572,0.036748863,0.031935923,131,31,373,0
497,373,1996,486,Azerbaijan,AZE,409.2167452,7763000,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.688271532,0.212165243,-0.683751127,-1.123427808,-0.291017522,-6,2,3,2,2,1991,2008,0,6,6,0,-4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.272462546,0.508558531,0.03636656,0.031935923,131,31,373,0
498,373,1997,487,Azerbaijan,AZE,505.5605732,7838250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.613452549,0.208391048,-0.606534499,-1.035143853,-0.21814941,-6,2,3,2,2,1991,2008,0,7,7,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.272375108,0.508703972,0.036046244,0.031935923,131,31,373,0
499,373,1998,488,Azerbaijan,AZE,561.9103017,7913000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.552008477,0.19903356,-0.550568234,-0.951075778,-0.172581241,-7,2,4,2,2,1991,2008,0,8,8,0,-2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.267884614,0.503307755,0.032461472,0.026381301,131,31,373,0
500,373,1999,489,Azerbaijan,AZE,573.8902562,7982750,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517846914,0.208410223,-0.516995896,-0.937605915,-0.1184554,-7,2,4,2,2,1991,2008,0,9,9,0,-1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.265590765,0.499669344,0.031512185,0.026381301,131,31,373,0
501,373,2000,490,Azerbaijan,AZE,655.0974326,8048600,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.508291144,0.171045983,-0.506484659,-0.834417505,-0.180446581,-7,2,4,2,2,1991,2008,0,10,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.257737175,0.489634901,0.025839449,0.024090642,131,31,373,0
502,373,2001,491,Azerbaijan,AZE,703.6712504,8111200,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.530476243,0.210593146,-0.528411436,-0.947302114,-0.123031148,-7,2,4,2,2,1991,2008,0,11,11,0,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.255669963,0.487261051,0.024078876,0.024156859,131,31,373,0
503,373,2002,492,Azerbaijan,AZE,763.1012122,8171950,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.530283465,0.212537988,-0.528480462,-0.954756608,-0.128586849,-7,2,4,2,2,1991,2008,0,12,12,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.250253701,0.479511415,0.020995987,0.024156859,131,31,373,0
504,373,2003,493,Azerbaijan,AZE,883.614009,8234100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.467042725,0.209660491,-0.467198582,-0.870956001,-0.064006411,-7,2,4,2,2,1991,2008,0,13,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.232050668,0.450053111,0.014048226,0.024679253,131,31,373,0
505,373,2004,494,Azerbaijan,AZE,1045.026415,8306500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.467645924,0.205485982,-0.463923996,-0.872770922,-0.070097487,-7,2,4,2,2,1991,2008,0,14,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.219517371,0.428616826,0.010417916,0.025727348,131,31,373,0
506,373,2005,495,Azerbaijan,AZE,1578.36733,8391850,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.464280675,0.209330826,-0.463794371,-0.881240348,-0.060043816,-7,2,4,2,2,1991,2008,0,15,15,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,373,0.217105062,0.424654242,0.009555882,0.037767321,131,31,373,0
507,375,1995,496,Finland,FIN,26273.4659,5107790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55876557,0.311120731,1.543714283,0.998367909,2.224274026,10,7,5,5,7,1917,2008,1,52,52,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.901449585,0.959142437,0.843756733,0.979210317,284,246,375,2
508,375,1996,497,Finland,FIN,25777.6413,5124573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558382613,0.311122972,1.542358023,0.987481497,2.223257929,10,7,5,5,7,1917,2008,1,53,53,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.901449585,0.959142437,0.843756733,0.979210317,284,246,375,2
509,375,1997,498,Finland,FIN,24676.49708,5139835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560145012,0.3150702,1.546803369,1.00078865,2.224710182,10,7,5,5,7,1917,2008,1,54,54,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.901449585,0.959142437,0.843756733,0.979210317,284,246,375,2
510,375,1998,499,Finland,FIN,25989.4075,5153498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555455365,0.308477834,1.541061584,0.991318881,2.190080108,10,7,5,5,7,1917,2008,1,55,55,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.901449585,0.959142437,0.843756733,0.979210317,284,246,375,2
511,375,1999,500,Finland,FIN,26178.79178,5165474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.984926218,0.467390089,1.925150591,1.217985668,3.023182889,10,7,5,5,7,1917,2008,1,56,56,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.901449585,0.959142437,0.843756733,0.979210317,284,246,375,2
512,375,2000,501,Finland,FIN,24253.25042,5176209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.998328051,0.467935025,1.943077686,1.258658807,3.077982577,10,7,5,5,7,1917,2008,1,57,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.900587621,0.958784579,0.842390662,0.979210317,284,246,375,2
513,375,2001,502,Finland,FIN,24913.24452,5188008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.982257057,0.460672397,1.931583323,1.232854037,2.999401575,10,7,5,5,7,1917,2008,1,58,58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.898655371,0.957936714,0.839374028,0.979210317,284,246,375,2
514,375,2002,503,Finland,FIN,26834.02625,5200598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.983450474,0.464319134,1.931538174,1.214368042,3.021260916,10,7,5,5,7,1917,2008,1,59,59,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.898655371,0.957936714,0.839374028,0.979210317,284,246,375,2
515,375,2003,504,Finland,FIN,32816.16088,5213014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.994020792,0.466965277,1.945638756,1.222983491,3.058220238,10,7,5,5,7,1917,2008,1,60,60,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.902680087,0.959738796,0.845621378,0.979210317,284,246,375,2
516,375,2004,505,Finland,FIN,37636.11173,5228172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.987533041,0.461109058,1.940497108,1.22105098,3.02659973,10,7,5,5,7,1917,2008,1,61,61,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.901078989,0.959044991,0.843112987,0.979210317,284,246,375,2
517,375,2005,506,Finland,FIN,38969.17163,5246096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.001852024,0.463407588,1.948460742,1.222828762,3.055140467,10,7,5,5,7,1917,2008,1,62,62,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,375,0.901078989,0.959044991,0.843112987,0.974866331,284,246,375,2
518,380,1995,507,Sweden,SWE,29914.33175,8826939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560558074,0.319285626,1.541162558,0.987550925,2.244530244,10,7,5,5,7,1816,2008,1,78,78,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.922891247,0.96821742,0.877565074,0.952444613,608,752,380,2
519,380,1996,508,Sweden,SWE,32587.2641,8840998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.556519528,0.308287492,1.538065885,0.988176443,2.202111496,10,7,5,5,7,1816,2008,1,79,79,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.922891247,0.96821742,0.877565074,0.952444613,608,752,380,2
520,380,1997,509,Sweden,SWE,29897.79263,8846062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.560828009,0.311534936,1.545791503,1.002586161,2.200504705,10,7,5,5,7,1816,2008,1,80,80,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.922891247,0.96821742,0.877565074,0.952444613,608,752,380,2
521,380,1998,510,Sweden,SWE,30143.62746,8850974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.988008531,0.478704719,1.93734978,1.207020886,3.078108877,10,7,5,5,7,1816,2008,1,81,81,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.922891247,0.96821742,0.877565074,0.952444613,608,752,380,2
522,380,1999,511,Sweden,SWE,30577.08177,8857874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.995293807,0.474851714,1.946173624,1.214973853,3.05219918,10,7,5,5,7,1816,2008,1,82,82,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.922891247,0.96821742,0.877565074,0.970820844,608,752,380,2
523,380,2000,512,Sweden,SWE,29283.00505,8872109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.986698396,0.463121824,1.931443697,1.231335227,3.045586665,10,7,5,5,7,1816,2008,1,83,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.921059643,0.96744062,0.874678666,0.970820844,608,752,380,2
524,380,2001,513,Sweden,SWE,26969.24457,8895960,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99293026,0.469605465,1.939802325,1.225354946,3.031403526,10,7,5,5,7,1816,2008,1,84,84,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.921059643,0.96744062,0.874678666,0.970820844,608,752,380,2
525,380,2002,514,Sweden,SWE,29571.70446,8924958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976030744,0.463622993,1.930617176,1.20059406,3.018598758,10,7,5,5,7,1816,2008,1,85,85,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.925678942,0.96944647,0.881911413,0.970820844,608,752,380,2
526,380,2003,515,Sweden,SWE,36961.42537,8958229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000516034,0.483608351,1.933233667,1.213007764,3.116810727,10,7,5,5,7,1816,2008,1,86,86,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.924896225,0.969093543,0.880698907,0.970820844,608,752,380,2
527,380,2004,516,Sweden,SWE,42442.22045,8993531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975816915,0.47234587,1.92738871,1.200116614,3.043857235,10,7,5,5,7,1816,2008,1,87,87,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.924896225,0.969093543,0.880698907,0.970820844,608,752,380,2
528,380,2005,517,Sweden,SWE,43085.35315,9029572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997372001,0.479949482,1.943568706,1.223124126,3.13543388,10,7,5,5,7,1816,2008,1,88,88,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,380,0.924896225,0.969093543,0.880698907,0.970820844,608,752,380,2
529,385,1995,518,Norway,NOR,34875.19739,4359184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99217307,0.470140779,1.937584191,1.231401263,3.045196777,10,7,5,5,7,1814,2008,1,111,111,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.922432585,0.967986519,0.876878651,0.985174477,491,578,385,2
530,385,1996,519,Norway,NOR,37321.44339,4381336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.981935928,0.463537283,1.927398248,1.20506541,2.993408692,10,7,5,5,7,1814,2008,1,112,112,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.922432585,0.967986519,0.876878651,0.985174477,491,578,385,2
531,385,1997,520,Norway,NOR,36628.51742,4405157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990568358,0.461303043,1.934354517,1.215259328,3.030436924,10,7,5,5,7,1814,2008,1,113,113,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.922432585,0.967986519,0.876878651,0.985174477,491,578,385,2
532,385,1998,521,Norway,NOR,34788.77856,4431464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.991558287,0.47788442,1.929309165,1.216307602,3.083039727,10,7,5,5,7,1814,2008,1,114,114,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.922432585,0.967986519,0.876878651,0.985174477,491,578,385,2
533,385,1999,522,Norway,NOR,36371.39579,4461913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997051546,0.467110726,1.94549332,1.240303714,3.056383916,10,7,5,5,7,1814,2008,1,115,115,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.922432585,0.967986519,0.876878651,0.985174477,491,578,385,2
534,385,2000,523,Norway,NOR,38146.71539,4490967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.986406936,0.470162675,1.92907478,1.223766778,3.049404325,10,7,5,5,7,1814,2008,1,116,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.925428008,0.969286985,0.881569031,0.985174477,491,578,385,2
535,385,2001,524,Norway,NOR,38549.58934,4513751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978071797,0.46252425,1.923800573,1.213941702,3.055123498,10,7,5,5,7,1814,2008,1,117,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.925428008,0.969286985,0.881569031,0.985174477,491,578,385,2
536,385,2002,525,Norway,NOR,43061.15038,4538159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.989663296,0.463647463,1.94658039,1.214766546,3.045417838,10,7,5,5,7,1814,2008,1,118,118,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.925428008,0.969286985,0.881569031,0.985174477,491,578,385,2
537,385,2003,526,Norway,NOR,50111.65445,4564855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000915042,0.480629824,1.946558016,1.220562209,3.097325106,10,7,5,5,7,1814,2008,1,119,119,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.925428008,0.969286985,0.881569031,0.985174477,491,578,385,2
538,385,2004,527,Norway,NOR,57570.26916,4591910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.993663691,0.46083652,1.933059338,1.232700186,3.040909311,10,7,5,5,7,1814,2008,1,120,120,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.925428008,0.969286985,0.881569031,0.985174477,491,578,385,2
539,385,2005,528,Norway,NOR,66775.3944,4623291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999020895,0.471201318,1.934979347,1.242933159,3.0751528,10,7,5,5,7,1814,2008,1,121,121,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,385,0.92937101,0.970967087,0.887774932,0.985174477,491,578,385,2
540,390,1995,529,Denmark,DNK,35351.38071,5233373,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.993603602,0.474848811,1.943595136,1.225153093,3.102269487,10,7,5,5,7,1800,2008,1,95,95,1,-5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,390,0.922840407,0.968225255,0.87745556,0.986381531,245,208,390,2
541,390,1996,530,Denmark,DNK,35650.72434,5263074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999399699,0.46506942,1.949485231,1.232912791,3.058712768,10,7,5,5,7,1800,2008,1,96,96,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,390,0.922840407,0.968225255,0.87745556,0.986381531,245,208,390,2
